Bankrupt?, ROA(C) before interest and depreciation before interest, Operating Gross Margin, Operating Profit Rate, Cash flow rate, Operating Profit Growth Rate, Total Asset Growth Rate, Current Ratio, Quick Ratio, Debt ratio %, Net worth/Assets
0,0.525520402,0.601334698,0.999032754,0.466696862,0.848108424,0.000114961,0.010917907,0.009924678,0.132115972,0.867884028
0,0.511724272,0.606357832,0.99906141,0.47228471,0.848047216,6740000000,0.0113853,0.008592778,0.082625389,0.917374611
0,0.488275728,0.599569034,0.998971861,0.477488404,0.847957186,5180000000,0.021496345,0.012603448,0.153490341,0.846509659
0,0.538975284,0.60184638,0.999063143,0.475795778,0.848065238,6880000000,0.010812447,0.008478615,0.170208906,0.829791094
1,0.430556233,0.595266579,0.998922522,0.461536784,0.847801761,4910000000,0.006107313,0.004404313,0.200139069,0.799860931
0,0.288792473,0.604548927,0.998906114,0.464415423,0.847135687,5130000000,0.010544741,0.007439921,0.173201923,0.826798077
0,0.489006971,0.607251474,0.999121148,0.47051995,0.848032629,6180000000,0.017652363,0.017454432,0.053662666,0.946337334
0,0.448301077,0.594682829,0.998955338,0.46377293,0.84775954,4550000000,0.010354414,0.00911618,0.09429513,0.90570487
0,0.536635304,0.632028424,0.998545492,0.468179798,0.84785264,0.000187136,0.007284845,0.006225304,0.047071984,0.952928016
0,0.574708721,0.619250782,0.999270897,0.465926877,0.847989267,5760000000,0.018463593,0.01519301,0.096169544,0.903830456
0,0.493394433,0.609154067,0.999000285,0.460006878,0.847932917,0.000102158,0.007978134,0.004591466,0.171690298,0.828309702
0,0.598986009,0.627920552,0.99938032,0.499235886,0.848069532,7730000000,0.030777439,0.026221261,0.098950933,0.901049067
0,0.533320333,0.599064558,0.998985033,0.461548527,0.847968621,6240000000,0.003433999,0.003481653,0.082141669,0.917858331
0,0.482815775,0.598581703,0.998977985,0.463665568,0.847990337,6200000000,0.009281718,0.007856646,0.119781117,0.880218883
0,0.478964559,0.590466856,0.998858162,0.469723124,0.847854793,5060000000,0.010353166,0.00914051,0.100462557,0.899537443
0,0.477258324,0.602552646,0.999023741,0.463596789,0.847983161,6390000000,0.006881102,0.006191616,0.13136016,0.86863984
0,0.485058256,0.594315283,0.998968857,0.463011332,0.847959104,3530000000,0.012798712,0.01213432,0.062490552,0.937509448
0,0.508896797,0.603705732,0.99902559,0.467502076,0.847991667,5650000000,0.010051763,0.008905322,0.079995163,0.920004837
0,0.511626773,0.604354344,0.999039109,0.46466202,0.847970397,6820000000,0.008598413,0.007242787,0.129243885,0.870756115
0,0.496173158,0.603064328,0.999036683,0.466072822,0.847984149,6140000000,0.013304795,0.01185484,0.124618315,0.875381685
0,0.369716765,0.603460701,0.9975021,0.451850733,0.848068073,396000000,0.012478588,0.010051317,0.018018563,0.981981437
0,0.491688198,0.598689805,0.998968972,0.462355418,0.847949281,6070000000,0.008508554,0.007169798,0.116183451,0.883816549
0,0.514600497,0.599215901,0.999008374,0.463001267,0.848008642,6080000000,0.008398102,0.00570814,0.11690903,0.88309097
0,0.46970214,0.60013837,0.998971283,0.464287931,0.847940658,5910000000,0.009138817,0.005111749,0.156301962,0.843698038
0,0.465314678,0.607748742,0.999002712,0.450030615,0.847987102,6940000000,0.012292005,0.011394446,0.147020588,0.852979412
0,0.513528007,0.609233342,0.999045811,0.477020374,0.847988031,5380000000,0.017444563,0.013883569,0.075067267,0.924932733
0,0.488178228,0.604995748,0.998987344,0.469127601,0.848072144,6200000000,0.010804334,0.007517901,0.094355595,0.905644405
0,0.531809097,0.608577523,0.99907932,0.464380195,0.848033664,7290000000,0.012393721,0.009839211,0.087281192,0.912718808
0,0.447813582,0.595879157,0.998904959,0.467663119,0.84803097,7970000000,0.011195597,0.010503601,0.097409076,0.902590924
0,0.514161751,0.602905778,0.998975674,0.473933721,0.847930506,6050000000,0.010009953,0.008704446,0.042113856,0.957886144
0,0.393652806,0.591274017,0.998833551,0.467440007,0.847581352,3950000000,0.008481097,0.006846649,0.121141579,0.878858421
0,0.556915127,0.607885671,0.999040034,0.468961526,0.848036864,8140000000,0.005888281,0.003961387,0.061069625,0.938930375
0,0.503778092,0.608887416,0.999056672,0.464477492,0.847990843,645000000,0.008786244,0.006825438,0.115427639,0.884572361
0,0.486081997,0.598574497,0.998967239,0.466027528,0.847934753,6430000000,0.010609639,0.0084468,0.115064849,0.884935151
0,0.518159216,0.597882645,0.998968163,0.482011021,0.847923906,6990000000,0.012217123,0.011849849,0.096562566,0.903437434
0,0.523814167,0.599727583,0.999025013,0.469340647,0.848065756,713000000,0.010066739,0.010249075,0.125555522,0.874444478
0,0.497294399,0.61507805,0.998976367,0.460021976,0.84798929,729000000,0.008358164,0.005434898,0.120960184,0.879039816
0,0.437234924,0.598466395,0.998984109,0.457458712,0.848108718,6470000000,0.011712912,0.00951419,0.090304441,0.909695559
0,0.513284259,0.603907522,0.998972092,0.470422653,0.847926624,70700000,0.005968156,0.005676948,0.074281223,0.925718777
0,0.505776824,0.613038528,0.999018195,0.476356072,0.849050998,6710000000,0.010429921,0.008200383,0.04970221,0.95029779
0,0.486325745,0.607143372,0.99903934,0.47402263,0.847975221,588000000,0.015998078,0.009438706,0.036883635,0.963116365
0,0.500414371,0.606040733,0.999023279,0.476996888,0.847975009,7440000000,0.019072639,0.014241653,0.07449285,0.92550715
0,0.476039585,0.599316796,0.998979949,0.466503946,0.847937635,5590000000,0.006614644,0.004808562,0.092390483,0.907609517
0,0.49032321,0.613398867,0.999046042,0.468256964,0.848007501,4620000000,0.030035476,0.022509411,0.046588264,0.953411736
0,0.503193097,0.611979129,0.999046042,0.477656157,0.848017865,6210000000,0.014383106,0.008802389,0.062037065,0.937962935
0,0.446351094,0.599583447,0.998910736,0.470883974,0.847730742,5830000000,0.024207725,0.020594844,0.035099918,0.964900082
0,0.501584361,0.602350855,0.999012533,0.463239476,0.848036911,5740000000,0.008448024,0.007066864,0.144995012,0.855004988
0,0.477892068,0.60683348,0.998996588,0.46876861,0.847944081,5430000000,0.006990306,0.006242771,0.111739275,0.888260725
0,0.514113002,0.601204976,0.999023279,0.470026757,0.847974444,6930000000,0.016790587,0.01178996,0.09199746,0.90800254
0,0.482035782,0.599821272,0.998975674,0.46732258,0.847971033,6420000000,0.006520416,0.006709404,0.096230009,0.903769991
0,0.516257983,0.601190562,0.999039803,0.468842421,0.84798155,6780000000,0.007387808,0.006380016,0.128306678,0.871693322
0,0.564910057,0.609975641,0.999096421,0.474218901,0.848005948,7210000000,0.014521016,0.011683908,0.08773468,0.91226532
0,0.546092722,0.598819528,0.998922638,0.467211863,0.847884779,8270000000,0.006045535,0.005677572,0.095292802,0.904707198
0,0.485350753,0.597997953,0.99895684,0.461352256,0.84789512,5980000000,0.007339759,0.007038792,0.088067237,0.911932763
0,0.49485692,0.602293201,0.999034372,0.463868549,0.848016371,6370000000,0.010702619,0.008869763,0.087764912,0.912235088
0,0.422561303,0.597688061,0.998870873,0.499588167,0.847936047,5150000000,0.015805879,0.014486823,0.051485927,0.948514073
0,0.514600497,0.604210208,0.999060254,0.473029533,0.848004501,5220000000,0.013561892,0.010572848,0.085043988,0.914956012
0,0.495490664,0.600383401,0.999010338,0.462880484,0.848057545,7140000000,0.018534732,0.015751971,0.054085921,0.945914079
0,0.486520743,0.602293201,0.998998668,0.457497295,0.847974256,5000000000,0.010856128,0.007146716,0.111255555,0.888744445
0,0.441768635,0.592852304,0.998677909,0.463794738,0.847698874,5040000000,0.007475172,0.007564689,0.045439429,0.954560571
0,0.497781894,0.604289482,0.998959382,0.465993978,0.84815415,5240000000,0.009172514,0.007401243,0.133567131,0.866432869
0,0.499488129,0.608498249,0.998992659,0.46817812,0.847981926,6520000000,0.014082327,0.011833629,0.063518457,0.936481543
0,0.5200117,0.612944839,0.999103354,0.466119792,0.848012924,5750000000,0.012347543,0.00668445,0.159627536,0.840372464
0,0.413445132,0.610105363,0.999121726,0.461187858,0.847995513,539000000,0.02006858,0.01994605,0.038969677,0.961030323
0,0.487154487,0.599316796,0.998936157,0.459319091,0.847752835,5930000000,0.021335971,0.019019647,0.117816005,0.882183995
0,0.479793302,0.609766644,0.998992197,0.468386134,0.847944658,6780000000,0.012144112,0.011896637,0.067055658,0.932944342
0,0.440891142,0.599569034,0.998970359,0.46540181,0.847934235,5740000000,0.026677608,0.020944195,0.040934789,0.959065211
0,0.393604056,0.605132677,0.99893477,0.471877071,0.847890602,3940000000,0.027178698,0.021976027,0.051032439,0.948967561
0,0.512163019,0.609874746,0.999132934,0.466815967,0.848037228,7690000000,0.007928836,0.007231558,0.111346253,0.888653747
0,0.480232048,0.607280301,0.999016346,0.461097271,0.84798002,5870000000,0.022447356,0.019825649,0.040723161,0.959276839
0,0.43884366,0.599468139,0.998910159,0.460062236,0.847814772,5320000000,0.009204963,0.007018205,0.155092663,0.844907337
0,0.475064593,0.59721962,0.998827311,0.468305612,0.84776654,4560000000,0.012368136,0.009788056,0.104574175,0.895425825
0,0.504509336,0.62008677,0.99903495,0.466864615,0.847953787,647000000,0.020167176,0.01056349,0.065483569,0.934516431
0,0.481402038,0.588621917,0.998834475,0.468079146,0.84784657,6510000000,0.00791386,0.006910904,0.099495117,0.900504883
0,0.504460586,0.600282506,0.999002365,0.472301485,0.848000513,517000000,0.010949732,0.011096874,0.087885842,0.912114158
0,0.495246917,0.602163479,0.9989885,0.469661055,0.847981608,5820000000,0.00622463,0.006206589,0.100099767,0.899900233
0,0.492468191,0.599244728,0.999011956,0.454883705,0.84797762,4010000000,0.007890771,0.008035065,0.131088067,0.868911933
0,0.428313752,0.601615763,0.998933037,0.464334902,0.847809149,4590000000,0.036140293,0.034311848,0.122653203,0.877346797
0,0.428216253,0.602574266,0.998971399,0.469954623,0.847936682,6060000000,0.007043348,0.006053748,0.125374127,0.874625873
0,0.427777507,0.598098848,0.998922869,0.467077661,0.847879133,4830000000,0.009680469,0.00727086,0.16162288,0.83837712
0,0.504411836,0.60013837,0.998997166,0.46933897,0.847966786,5310000000,0.010376255,0.006630176,0.127339239,0.872660761
0,0.553941403,0.609745024,0.999031137,0.467772158,0.848018288,7880000000,0.016171556,0.013128098,0.054781268,0.945218732
0,0.417735095,0.600801395,0.998932575,0.46451272,0.847859628,6420000000,0.007105126,0.00645051,0.156967077,0.843032923
0,0.538682787,0.608772107,0.999016809,0.468976624,0.847949905,7400000000,0.012957838,0.012428773,0.080267255,0.919732745
0,0.49602691,0.609211721,0.999048238,0.486469893,0.848046263,6010000000,0.020246427,0.016087597,0.038516189,0.961483811
0,0.583142398,0.623243345,0.999322084,0.477458209,0.848023676,993000000,0.026558419,0.023573682,0.094869547,0.905130453
0,0.531857846,0.606545208,0.999039918,0.473755903,0.848000372,6060000000,0.021369044,0.014784395,0.059255676,0.940744324
0,0.507190562,0.608318079,0.999031945,0.46452614,0.848005219,6730000000,0.016374988,0.014610967,0.061644043,0.938355957
0,0.436308682,0.603965177,0.998852847,0.461632403,0.847808772,5300000000,0.014230845,0.012442498,0.084771896,0.915228104
0,0.503095598,0.600433849,0.999012533,0.465145148,0.847991972,7770000000,0.009350361,0.009349497,0.108413701,0.891586299
0,0.43309121,0.600772568,0.998884854,0.459176501,0.847789644,6330000000,0.008067994,0.006270844,0.141850833,0.858149167
0,0.533369083,0.60988916,0.999055979,0.460664469,0.848019006,6630000000,0.010122901,0.009421238,0.097802098,0.902197902
0,0.478720811,0.602876951,0.998976945,0.466252317,0.84798102,471000000,0.007609337,0.007386271,0.124860175,0.875139825
0,0.516209233,0.606444313,0.99911098,0.491598098,0.848041946,6830000000,0.048876603,0.03688207,0.018502283,0.981497717
0,0.412421391,0.612908805,0.998999361,0.447620006,0.848004442,5520000000,0.018415543,0.013472458,0.073223086,0.926776914
0,0.390971579,0.589991208,0.998882889,0.465935264,0.847764281,5780000000,0.012496685,0.00682731,0.223901805,0.776098195
0,0.506118071,0.615820349,0.9991691,0.46626406,0.848082825,6460000000,0.009420875,0.007273979,0.090636999,0.909363001
0,0.559450105,0.610631459,0.999042922,0.472821519,0.848043263,7230000000,0.012234595,0.011955278,0.096774194,0.903225806
0,0.427143762,0.574929013,0.998195846,0.448529227,0.847091666,5830000000,0.010662057,0.007372546,0.032409227,0.967590773
0,0.498171891,0.606516381,0.999032754,0.493201815,0.848078402,6420000000,0.017506342,0.016299703,0.041569671,0.958430329
0,0.497635646,0.591021779,0.998625681,0.478040311,0.847654218,5370000000,0.004058646,0.00357211,0.088702119,0.911297881
0,0.567103788,0.614321336,0.999153617,0.467993592,0.848079261,7510000000,0.010501683,0.009645197,0.126009009,0.873990991
0,0.519377955,0.604714683,0.999033216,0.462602015,0.84814628,8150000000,0.008067994,0.007914664,0.117936935,0.882063065
0,0.512455516,0.598826734,0.999012187,0.468718284,0.847986726,4830000000,0.016612741,0.01294157,0.118329957,0.881670043
0,0.4971969,0.607885671,0.999008027,0.467847647,0.847979926,7430000000,0.011611196,0.011141166,0.062913807,0.937086193
0,0.465070931,0.59703945,0.998948982,0.463845063,0.84783463,6600000000,0.004157865,0.004346296,0.142395018,0.857604982
0,0.500073124,0.608757693,0.99909954,0.456769248,0.848128164,7650000000,0.016762506,0.011754402,0.066360311,0.933639689
0,0.414273875,0.602985053,0.998686228,0.472428978,0.84769838,4170000000,0.012373752,0.00560583,0.06282311,0.93717689
0,0.467947155,0.60110408,0.998987806,0.464896874,0.847949222,4990000000,0.005331029,0.004919606,0.134776431,0.865223569
0,0.499195632,0.616620303,0.999066378,0.46483816,0.848354819,6770000000,0.015657361,0.008610246,0.076609124,0.923390876
0,0.586067372,0.614955534,0.999084173,0.474054503,0.848091884,8820000000,0.010077348,0.010070656,0.090939323,0.909060677
0,0.544191488,0.609759437,0.999146684,0.468188185,0.848060156,8230000000,0.012414938,0.009807396,0.08153702,0.91846298
0,0.488909472,0.6106747,0.998993121,0.464938812,0.848030888,7230000000,0.006919167,0.004967018,0.083471899,0.916528101
0,0.525130405,0.624908113,0.999231842,0.471063469,0.848019876,0.00011171,0.03079616,0.021652878,0.027481331,0.972518669
0,0.591039828,0.602711195,0.999058983,0.491386729,0.848157126,8660000000,0.022404298,0.015635937,0.068264958,0.931735042
0,0.53029786,0.623805474,0.999136284,0.471653959,0.848079343,6760000000,0.00890356,0.006038775,0.075762615,0.924237385
0,0.494515673,0.601550902,0.998953027,0.465334709,0.848009583,6080000000,0.007293581,0.003392444,0.099192793,0.900807207
0,0.475162092,0.598480808,0.998963772,0.47256989,0.847925141,544000000,0.025886347,0.0232549,0.051667322,0.948332678
0,0.572661239,0.613406074,0.999166211,0.47828523,0.848044122,7490000000,0.01784893,0.013282811,0.062551017,0.937448983
0,0.516209233,0.603619251,0.999043731,0.465398455,0.848009512,5120000000,0.022896028,0.022510658,0.081113765,0.918886235
0,0.664261688,0.605377708,0.999061294,0.464828095,0.848615544,0.000437571,0.013515714,0.012459341,0.083109109,0.916890891
0,0.537951543,0.611085487,0.999094341,0.463432391,0.848127869,755000000,0.012280149,0.010771229,0.071016114,0.928983886
0,0.554575147,0.602278788,0.999042113,0.476322522,0.848135187,0.000101885,0.01665143,0.014010209,0.08141609,0.91858391
0,0.487739482,0.609413511,0.999036683,0.471385555,0.848031076,8420000000,0.008853639,0.008854167,0.119690419,0.880309581
0,0.474138351,0.601925655,0.998867059,0.461825319,0.848062685,7050000000,0.009802778,0.008136127,0.058681259,0.941318741
0,0.504460586,0.601940068,0.999014613,0.454920611,0.848383594,0.000127756,0.007198105,0.007329501,0.244248269,0.755751731
0,0.509043046,0.597320515,0.998979371,0.455246052,0.848238298,0.000146176,0.016685127,0.013981512,0.074704477,0.925295523
0,0.411690148,0.602091411,0.998838288,0.458718536,0.847909648,3270000000,0.011236782,0.007021324,0.141790368,0.858209632
0,0.456296007,0.58933539,0.998849265,0.461850482,0.847781233,5230000000,0.002366919,0.001187792,0.244701757,0.755298243
0,0.591332326,0.613276352,0.999078742,0.462573497,0.84802417,781000000,0.023930659,0.021045257,0.061704508,0.938295492
0,0.434114951,0.598718632,0.998894444,0.462417487,0.848049945,5920000000,0.01063148,0.009345754,0.084620733,0.915379267
0,0.484278263,0.601702244,0.998992313,0.465589693,0.84795661,619000000,0.008838038,0.005057474,0.101460229,0.898539771
0,0.473260859,0.594488246,0.998933499,0.469449687,0.84786144,6490000000,0.014480454,0.014564803,0.12310669,0.87689331
0,0.453224784,0.591886594,0.998829391,0.469751642,0.847814407,5970000000,0.099753823,0.05561787,0.012213925,0.987786075
0,0.417735095,0.572550772,0.998339124,0.463499493,0.84765263,4450000000,0.009856444,0.005280809,0.090002116,0.909997884
0,0.508848048,0.599727583,0.998983878,0.464448974,0.848437908,6210000000,0.005511371,0.004290775,0.159325211,0.840674789
0,0.441573636,0.590488476,0.998811481,0.464175537,0.847711967,6020000000,0.011261743,0.008575934,0.103425341,0.896574659
0,0.453078536,0.5952882,0.998847994,0.461201278,0.847949505,6250000000,0.004151001,0.002006271,0.104453245,0.895546755
0,0.446253595,0.608937863,0.999039918,0.494000319,0.84800896,5700000000,0.044850406,0.044343202,0.026090637,0.973909363
0,0.520255448,0.606242523,0.999100465,0.47064241,0.848029429,4980000000,0.010340685,0.008907194,0.116969495,0.883030505
0,0.38741286,0.597306101,0.998827196,0.466051014,0.848024006,5210000000,0.007696076,0.006402474,0.118299725,0.881700275
0,0.519280456,0.608851382,0.99905413,0.470920879,0.848075402,648000000,0.012149728,0.009978952,0.080781207,0.919218793
0,0.557597621,0.606826273,0.999133049,0.472514532,0.848140139,6300000000,0.011895751,0.011139919,0.090425371,0.909574629
0,0.516501731,0.596030499,0.998864055,0.468109341,0.847139804,6620000000,0.008637727,0.006862245,0.035976661,0.964023339
0,0.41256764,0.585386068,0.998736953,0.47053337,0.848026088,4560000000,0.01020028,0.005997602,0.054781268,0.945218732
0,0.437234924,0.592866718,0.998847532,0.464878421,0.847673864,5170000000,0.007891395,0.004976375,0.163739154,0.836260846
0,0.428849998,0.599605068,0.999014382,0.479343751,0.847969009,4780000000,0.01057719,0.008448671,0.052362669,0.947637331
0,0.448203578,0.596376425,0.998932806,0.47318051,0.847820313,5630000000,0.007970646,0.006953326,0.058711491,0.941288509
0,0.488811973,0.602639127,0.998971514,0.460850675,0.847980903,7970000000,0.009619939,0.009192913,0.157722889,0.842277111
0,0.420270073,0.604729097,0.998685188,0.465185409,0.847605809,4980000000,0.003019647,0.001872145,0.12504157,0.87495843
0,0.45142105,0.599533,0.998914087,0.46234032,0.848007266,5900000000,0.006817451,0.006763678,0.185294918,0.814705082
0,0.521084191,0.602718402,0.999022933,0.461577045,0.84801443,6370000000,0.007607465,0.006106774,0.119841582,0.880158418
0,0.53717155,0.599958201,0.999014729,0.467572532,0.848000195,6930000000,0.007585624,0.007703806,0.096471869,0.903528131
0,0.451128553,0.60761902,0.999070191,0.497670751,0.848068826,587000000,0.037360258,0.035998089,0.018169725,0.981830275
0,0.509286794,0.606098387,0.999003752,0.462487943,0.848005513,7000000000,0.006889214,0.006285816,0.153792666,0.846207334
0,0.475503339,0.610299947,0.998901493,0.463286446,0.848120199,8040000000,0.00747018,0.004006927,0.079813768,0.920186232
0,0.478574562,0.606393866,0.999027439,0.471340262,0.847965033,6530000000,0.010410576,0.006943344,0.049490583,0.950509417
0,0.531614098,0.60663169,0.99904246,0.467857712,0.848023264,6690000000,0.014615867,0.014075088,0.077939354,0.922060646
0,0.516014235,0.606494761,0.999092723,0.484156581,0.84798062,550000000,0.00568173,0.005292038,0.059739396,0.940260604
0,0.47545459,0.602732815,0.998993584,0.462531559,0.847974868,6960000000,0.008535387,0.00669256,0.109471838,0.890528162
0,0.549505192,0.623855922,0.999319889,0.485055736,0.848025417,5370000000,0.020052356,0.013741957,0.04386734,0.95613266
0,0.526007897,0.608166736,0.999039803,0.474264194,0.850097354,8030000000,0.010832415,0.010615893,0.109350908,0.890649092
0,0.448739824,0.606264143,0.999016462,0.461528396,0.84894037,5710000000,0.006286408,0.006134847,0.185506545,0.814493455
0,0.506654317,0.603806627,0.999021893,0.465532657,0.84800543,86600000,0.014878581,0.011225385,0.060344046,0.939655954
0,0.469360893,0.59530982,0.998972901,0.468109341,0.850158126,5560000000,0.014384354,0.008574687,0.144329897,0.855670103
0,0.504558085,0.61530146,0.999152346,0.561074625,0.848007218,5470000000,0.043478179,0.042593953,0.033074342,0.966925658
0,0.484424511,0.595338647,0.998984455,0.461035203,0.848004372,6850000000,0.00851729,0.006915895,0.105511383,0.894488617
0,0.523667918,0.590438029,0.998852963,0.473334843,0.847216152,6940000000,0.005434616,0.005404954,0.082232367,0.917767633
0,0.606200946,0.612418743,0.999179499,0.472071664,0.84799676,4880000000,0.012461116,0.012562899,0.109320676,0.890679324
0,0.518939209,0.612887185,0.999088679,0.480848494,0.847996666,6410000000,0.019397755,0.01885121,0.057985912,0.942014088
0,0.515282991,0.609579268,0.999066725,0.467233671,0.847990102,5030000000,0.005864568,0.00565948,0.131511322,0.868488678
0,0.489981963,0.608757693,0.998979487,0.465567885,0.847986796,498000000,0.004158489,0.003250209,0.135139221,0.864860779
0,0.505386828,0.613694346,0.999104162,0.46671196,0.8480121,6770000000,0.006597171,0.003847224,0.122381111,0.877618889
0,0.527909131,0.608491042,0.999060139,0.471818357,0.848006889,5460000000,0.008683904,0.008077486,0.115820661,0.884179339
0,0.491590699,0.600931117,0.998840484,0.453402448,0.830726055,6880000000,0.012316342,0.011901628,0.045106872,0.954893128
0,0.51313801,0.601075253,0.999022239,0.467381294,0.847990584,5990000000,0.006428061,0.006149195,0.080599813,0.919400187
0,0.460244723,0.610501737,0.998922753,0.46044639,0.848117564,7410000000,0.014370626,0.010788697,0.091030021,0.908969979
0,0.460488471,0.600239265,0.999005254,0.47006534,0.848002195,6550000000,0.003382205,0.003273915,0.114822989,0.885177011
0,0.559206357,0.622342496,0.999209657,0.473962239,0.848013089,7400000000,0.016167812,0.01032955,0.076216102,0.923783898
0,0.361039341,0.59935283,0.998617015,0.458567558,0.848078567,528000000,0.004841171,0.002568975,0.190162348,0.809837652
0,0.515234242,0.601774312,0.999022586,0.469000109,0.848047251,6140000000,0.008671424,0.008219722,0.11252532,0.88747468
0,0.483937016,0.601183355,0.99903183,0.471008111,0.848006724,535000000,0.006554738,0.004605814,0.085074221,0.914925779
0,0.555988885,0.610631459,0.999124268,0.470080437,0.874452294,7280000000,0.014344417,0.012531083,0.097953261,0.902046739
0,0.477209574,0.603604837,0.998932806,0.46289726,0.847841559,6780000000,0.009589986,0.009061282,0.10463464,0.89536536
0,0.48915322,0.603684112,0.998986651,0.474780873,0.847965539,4750000000,0.014882325,0.009704462,0.048341748,0.951658252
0,0.539219032,0.614350164,0.999145413,0.474920108,0.848021653,6570000000,0.017182474,0.013250995,0.064576594,0.935423406
0,0.509530542,0.603727353,0.99902455,0.467807386,0.848073438,6380000000,0.010555973,0.008154218,0.115669498,0.884330502
0,0.489201969,0.614573574,0.99904974,0.477327361,0.847950846,4600000000,0.018180286,0.015934132,0.046316171,0.953683829
0,0.498805635,0.600505917,0.998996357,0.473921978,0.849066667,4960000000,0.009422123,0.006186626,0.11252532,0.88747468
0,0.436698679,0.605139884,0.998937312,0.469937848,0.847895508,5410000000,0.009032109,0.007393133,0.077727726,0.922272274
0,0.426705016,0.60743885,0.997328317,0.439541028,0.847857887,8300000000,0.023443297,0.00875061,0.060857998,0.939142002
0,0.510261785,0.606444313,0.999065107,0.466156698,0.848015512,688000000,0.01789074,0.013867349,0.079148653,0.920851347
0,0.510115536,0.597176379,0.998980527,0.468085856,0.848041652,8240000000,0.005080795,0.005119858,0.115729963,0.884270037
0,0.496904402,0.598055608,0.998998552,0.466144955,0.847980797,5010000000,0.01701898,0.014564803,0.083230039,0.916769961
0,0.587334861,0.608332493,0.999164709,0.523157444,0.848017559,5530000000,0.045911245,0.041160368,0.028781328,0.971218672
0,0.483498269,0.611366552,0.999027323,0.467908038,0.848069709,6910000000,0.011664862,0.010333293,0.060978928,0.939021072
0,0.493881929,0.602401303,0.998992197,0.460307155,0.848470153,7050000000,0.00635193,0.004644492,0.159627536,0.840372464
0,0.504119339,0.599792444,0.999016231,0.471533177,0.847996772,4280000000,0.010246458,0.009286489,0.157329867,0.842670133
0,0.556281383,0.614112339,0.999143911,0.479202838,0.848056039,718000000,0.015510716,0.009610262,0.11872298,0.88127702
0,0.484180763,0.612901598,0.999048931,0.460362514,0.847972174,5530000000,0.016836765,0.013877954,0.075823079,0.924176921
0,0.537074051,0.610126984,0.999033332,0.472499434,0.847976162,7420000000,0.006408716,0.006311394,0.075157965,0.924842035
0,0.611319651,0.623308206,0.999291233,0.477584023,0.84802977,6370000000,0.018834887,0.016194274,0.058288237,0.941711763
0,0.485984498,0.598812321,0.999001788,0.468454912,0.847998595,6060000000,0.005661761,0.005093657,0.106720682,0.893279318
0,0.477209574,0.601212182,0.998939739,0.46162066,0.847779704,7710000000,0.007531958,0.004665079,0.126674124,0.873325876
0,0.512163019,0.605060609,0.99904454,0.472964109,0.847988796,6250000000,0.011313537,0.009566593,0.082957947,0.917042053
0,0.509920538,0.602977846,0.999034025,0.464700603,0.84800076,6150000000,0.00917501,0.00716356,0.130060163,0.869939837
0,0.532637839,0.602120238,0.999040496,0.46291068,0.848033217,7000000000,0.008978443,0.008627713,0.15445778,0.84554222
0,0.464632184,0.596189049,0.998957417,0.469704671,0.847914742,4830000000,0.009956911,0.010168599,0.071469601,0.928530399
0,0.510359284,0.600023062,0.999009183,0.462167535,0.847995231,5590000000,0.009247397,0.008378801,0.128609003,0.871390997
0,0.508506801,0.605183125,0.999044309,0.467136375,0.848018324,7230000000,0.013126948,0.010671415,0.069171932,0.930828068
0,0.484424511,0.59955462,0.998979949,0.467696669,0.848066909,4950000000,0.013234904,0.006844153,0.123983433,0.876016567
0,0.496953152,0.596542181,0.998967817,0.471804937,0.847926424,6020000000,0.007384064,0.005196591,0.167004263,0.832995737
1,0.448349827,0.596498941,0.998942165,0.462424197,0.848094072,4570000000,0.00656285,0.004884671,0.217552982,0.782447018
0,0.507531809,0.597262861,0.998993815,0.462830159,0.848024017,6970000000,0.011960025,0.008875378,0.115941591,0.884058409
0,0.451274801,0.598437568,0.998972207,0.461125789,0.850030629,5450000000,0.004232748,0.002880271,0.176557729,0.823442271
0,0.503095598,0.596354805,0.998988268,0.46990933,0.848037887,5420000000,0.012018683,0.006331357,0.115155546,0.884844454
0,0.489689465,0.598927629,0.99898122,0.462018235,0.848056239,7100000000,0.010655193,0.007950846,0.178280981,0.821719019
0,0.521474187,0.606098387,0.999007218,0.460132693,0.848085002,643000000,0.008064249,0.00444923,0.164555431,0.835444569
0,0.523716667,0.598228571,0.998997974,0.465957072,0.848002713,5630000000,0.006892334,0.006026922,0.110076488,0.889923512
0,0.540779018,0.604664236,0.999056788,0.464002751,0.84806385,6900000000,0.008774388,0.006394988,0.132569459,0.867430541
0,0.473797104,0.59724124,0.998978678,0.460260185,0.847980679,6700000000,0.010306364,0.00768821,0.192429785,0.807570215
0,0.491103203,0.598502429,0.999012187,0.46234032,0.848072791,6310000000,0.009255509,0.006323871,0.184962361,0.815037639
0,0.503095598,0.598142089,0.998992544,0.460001845,0.848025676,7180000000,0.008232112,0.00477737,0.186020498,0.813979502
0,0.486715741,0.596419666,0.998983762,0.45766337,0.848058709,7910000000,0.011747857,0.005531593,0.188680957,0.811319043
0,0.432457466,0.605730841,0.998827658,0.462952618,0.846982861,5370000000,0.010668297,0.007387518,0.067992865,0.932007135
0,0.533856579,0.596707938,0.998996819,0.448351409,0.848006254,6930000000,0.022560928,0.014857384,0.1430299,0.8569701
0,0.576804953,0.60510385,0.999068574,0.467332646,0.84824972,8260000000,0.011127578,0.010801797,0.119267164,0.880732836
